iter	Passed	Remaining
787	9331	49877
788	9343	49867
789	9367	49921
790	9375	49887
791	9389	49886
792	9393	49835
793	9407	49833
794	9414	49796
795	9426	49787
796	9435	49760
797	9440	49709
798	9445	49664
799	9454	49636
800	9462	49604
801	9474	49595
802	9483	49565
803	9491	49536
804	9497	49495
805	9512	49497
806	9517	49450
807	9532	49456
808	9545	49451
809	9554	49424
810	9564	49403
811	9584	49433
812	9599	49437
813	9605	49397
814	9618	49388
815	9623	49343
816	9636	49337
817	9642	49299
818	9649	49262
819	9664	49265
820	9668	49216
821	9674	49175
822	9680	49129
823	9684	49081
824	9691	49042
825	9696	48996
826	9700	48949
827	9706	48909
828	9716	48885
829	9730	48887
830	9736	48846
831	9742	48805
832	9748	48767
833	9755	48730
834	9769	48730
835	9782	48725
836	9791	48698
837	9807	48709
838	9813	48671
839	9826	48666
840	9841	48670
841	9848	48632
842	9857	48608
843	9864	48575
844	9873	48547
845	9878	48503
846	9885	48468
847	9891	48429
848	9896	48386
849	9901	48343
850	9907	48302
851	9916	48276
852	9921	48237
853	9927	48195
854	9932	48150
855	9937	48108
856	9944	48073
857	9953	48049
858	9957	48002
859	9964	47969
860	9978	47969
861	9985	47934
862	9990	47892
863	9995	47850
864	10001	47812
